# 20150421-173126.csv [generated by /home/warreee/attenload/adsparse-wave.pl]
# scope data:
# Ch1 V/DIV  : 1 V ( 1V )
# Ch1 Voffset: -400e-3 V ( -400mV ) [-10]
# Ch2 V/DIV  : 1 V ( 1V )
# Ch2 Voffset: -480e-3 V ( -480mV ) [-12]
# Timebase (time/DIV)  : 5e-3 s ( 5ms )
#  { screen range 18*(t/DIV)= 90ms }
# Sampling rate (scope Acquire menu,2CH RealTime): 125e3 Hz [Sa/s] ( 125kHz )
#  {eqv.period: 8us range: 128ms }
# Sampling interval (scope USB FlashDrive .CSV)  : 8e-6 s ( 8us )
#  {eqv.freq: 125kHz range: 128ms }
# Sampling interval (screen_range/num_samples)   : 5.625e-6 s ( 5.625us )
#  {eqv.freq: 177.777777777778kHz }
# Time Ranges 128ms > 90ms: assume resample +recalc;
#  { final timestep: 8e-6 / 8us {eqv.freq: 125kHz range 128ms }}
# Oversample factor: 1.0 ( -- 1.422222 1 0.422222222222222 )
# Time offset: 0 s ( 0s )
# Single Btn: 0 (Off); Run/Stop Btn: 1 (Run[G])
# Trigger: status= 3 (Trig'd); mode change= 0 (TrigModeSettled)
# Real volt ranges: ch1 (-400e-3,0) ; ch2 (-240e-3,3.56)
# Real voltsteps: ch1 40e-3 ; ch2 40e-3
# Number of samples in data: 16000 (ch1: 16000 ; ch2: 16000)
#ssf V/DIV1 1V V/DIV2 1V T/DIV1 5ms T/DIV2 5ms Toffs 0s
#ssf CH1: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf CH2: probe 2:10X couple 0:DC BWL 0 INV 0 Filt 0 FiltType 0:low-pass
#ssf Trigger: level 640mV mode 0:Auto SRC 1:CH2 Type 0:Edge Couple 0:DC Holdoff 100ns
#ssf          EdgeSlope 0:Up PulseWhen 0:P<
#ssf          VidPol: 1:Down VidSync: 0:AllLines VidStd 1:NTSC
#ssf          SlopeVertical 0:Top SlopeWhen: 1:R< SlopeTime: 1ms
# ------------------------
# (sample index), (ch1 raw uint), (ch2 raw uint), (time [s]), (ch1 [V]), (ch2 [V])
# ------------------------
218,113,116,0.001744,-200e-3,0
219,112,116,0.001752,-240e-3,0
220,112,116,0.00176,-240e-3,0
221,112,116,0.001768,-240e-3,0
222,112,116,0.001776,-240e-3,0
223,112,116,0.001784,-240e-3,0
224,112,116,0.001792,-240e-3,0
225,112,116,0.0018,-240e-3,0
226,112,116,0.001808,-240e-3,0
227,113,116,0.001816,-200e-3,0
228,113,116,0.001824,-200e-3,0
229,113,116,0.001832,-200e-3,0
230,113,116,0.00184,-200e-3,0
231,113,116,0.001848,-200e-3,0
232,112,116,0.001856,-240e-3,0
233,113,116,0.001864,-200e-3,0
234,112,116,0.001872,-240e-3,0
235,113,116,0.00188,-200e-3,0
236,112,116,0.001888,-240e-3,0
237,112,116,0.001896,-240e-3,0
238,112,116,0.001904,-240e-3,0
239,112,116,0.001912,-240e-3,0
240,112,116,0.00192,-240e-3,0
241,112,116,0.001928,-240e-3,0
242,112,116,0.001936,-240e-3,0
243,112,116,0.001944,-240e-3,0
244,112,116,0.001952,-240e-3,0
245,112,117,0.00196,-240e-3,40e-3
246,112,116,0.001968,-240e-3,0
247,112,116,0.001976,-240e-3,0
248,113,116,0.001984,-200e-3,0
249,112,116,0.001992,-240e-3,0
250,112,116,0.002,-240e-3,0
251,113,116,0.002008,-200e-3,0
252,112,116,0.002016,-240e-3,0
253,113,116,0.002024,-200e-3,0
254,112,116,0.002032,-240e-3,0
255,112,116,0.00204,-240e-3,0
256,112,116,0.002048,-240e-3,0
257,113,116,0.002056,-200e-3,0
258,112,116,0.002064,-240e-3,0
259,112,116,0.002072,-240e-3,0
260,112,116,0.00208,-240e-3,0
261,112,116,0.002088,-240e-3,0
262,112,116,0.002096,-240e-3,0
263,112,116,0.002104,-240e-3,0
264,112,116,0.002112,-240e-3,0
265,113,116,0.00212,-200e-3,0
266,112,116,0.002128,-240e-3,0
267,112,116,0.002136,-240e-3,0
268,112,116,0.002144,-240e-3,0
269,112,116,0.002152,-240e-3,0
270,113,116,0.00216,-200e-3,0
271,112,116,0.002168,-240e-3,0
272,113,116,0.002176,-200e-3,0
273,112,116,0.002184,-240e-3,0
